date,store_id,product_id,units_sold,revenue
2026-07-15,S103,P156,7,62.93
2026-07-16,S103,P156,6,53.94
2026-07-17,S103,P156,6,53.94
2026-07-18,S103,P156,4,35.96
2026-07-19,S103,P156,7,62.93
2026-07-20,S103,P156,3,26.97
2026-07-21,S103,P156,4,35.96
2026-07-22,S103,P156,6,53.94
2026-07-23,S103,P156,4,35.96
2026-07-24,S103,P156,3,26.97
2026-07-25,S103,P156,5,44.95
2026-07-26,S103,P156,4,35.96
2026-07-27,S103,P156,4,35.96
2026-07-28,S103,P156,3,26.97
2026-07-29,S103,P156,7,62.93
2026-07-30,S103,P156,3,26.97
2026-07-31,S103,P156,3,26.97
2026-08-01,S103,P156,4,35.96
2026-08-02,S103,P156,6,53.94
2026-08-03,S103,P156,3,26.97
2026-08-04,S103,P156,3,26.97
2026-08-05,S103,P156,4,35.96
2026-08-06,S103,P156,4,35.96
2026-08-07,S103,P156,4,35.96
2026-08-08,S103,P156,4,35.96
2026-08-09,S103,P156,7,62.93
2026-08-10,S103,P156,5,44.95
2026-08-11,S103,P156,5,44.95
2026-08-12,S103,P156,6,53.94
2026-08-13,S103,P156,6,53.94
2026-08-14,S103,P156,3,26.97
2026-08-15,S103,P156,7,62.93
2026-08-16,S103,P156,5,44.95
2026-08-17,S103,P156,6,53.94
2026-08-18,S103,P156,3,26.97
2026-08-19,S103,P156,6,53.94
2026-08-20,S103,P156,7,62.93
2026-08-21,S103,P156,3,26.97
2026-08-22,S103,P156,3,26.97
2026-08-23,S103,P156,4,35.96
2026-08-24,S103,P156,7,62.93
2026-08-25,S103,P156,3,26.97
2026-08-26,S103,P156,4,35.96
2026-08-27,S103,P156,4,35.96
2026-08-28,S103,P156,7,62.93
2026-08-29,S103,P156,6,53.94
2026-08-30,S103,P156,3,26.97
2026-08-31,S103,P156,5,44.95
2026-09-01,S103,P156,3,26.97
2026-09-02,S103,P156,7,62.93
2026-09-03,S103,P156,5,44.95
2026-09-04,S103,P156,7,62.93
2026-09-05,S103,P156,4,35.96
2026-06-08,S103,P157,4,23.96
2026-06-09,S103,P157,7,41.93
2026-06-10,S103,P157,3,17.97
2026-06-11,S103,P157,7,41.93
2026-06-12,S103,P157,5,29.95
2026-06-13,S103,P157,5,29.95
2026-06-14,S103,P157,7,41.93
2026-06-15,S103,P157,5,29.95
2026-06-16,S103,P157,7,41.93
2026-06-17,S103,P157,6,35.94
2026-06-18,S103,P157,4,23.96
2026-06-19,S103,P157,4,23.96
2026-06-20,S103,P157,7,41.93
2026-06-21,S103,P157,5,29.95
2026-06-22,S103,P157,5,29.95
2026-06-23,S103,P157,4,23.96
2026-06-24,S103,P157,5,29.95
2026-06-25,S103,P157,5,29.95
2026-06-26,S103,P157,6,35.94
2026-06-27,S103,P157,3,17.97
2026-06-28,S103,P157,5,29.95
2026-06-29,S103,P157,6,35.94
2026-06-30,S103,P157,3,17.97
2026-07-01,S103,P157,6,35.94
2026-07-02,S103,P157,7,41.93
2026-07-03,S103,P157,7,41.93
2026-07-04,S103,P157,6,35.94
2026-07-05,S103,P157,4,23.96
2026-07-06,S103,P157,4,23.96
2026-07-07,S103,P157,3,17.97
2026-07-08,S103,P157,3,17.97
2026-07-09,S103,P157,6,35.94
2026-07-10,S103,P157,3,17.97
2026-07-11,S103,P157,4,23.96
2026-07-12,S103,P157,4,23.96
2026-07-13,S103,P157,7,41.93
2026-07-14,S103,P157,5,29.95
2026-07-15,S103,P157,4,23.96
2026-07-16,S103,P157,7,41.93
2026-07-17,S103,P157,5,29.95
2026-07-18,S103,P157,5,29.95
2026-07-19,S103,P157,6,35.94
2026-07-20,S103,P157,3,17.97
2026-07-21,S103,P157,4,23.96
2026-07-22,S103,P157,7,41.93
2026-07-23,S103,P157,5,29.95
2026-07-24,S103,P157,4,23.96
2026-07-25,S103,P157,7,41.93
2026-07-26,S103,P157,3,17.97
2026-07-27,S103,P157,5,29.95
2026-07-28,S103,P157,3,17.97
2026-07-29,S103,P157,4,23.96
2026-07-30,S103,P157,4,23.96
2026-07-31,S103,P157,5,29.95
2026-08-01,S103,P157,4,23.96
2026-08-02,S103,P157,6,35.94
2026-08-03,S103,P157,6,35.94
2026-08-04,S103,P157,5,29.95
2026-08-05,S103,P157,6,35.94
2026-08-06,S103,P157,6,35.94
2026-08-07,S103,P157,7,41.93
2026-08-08,S103,P157,4,23.96
2026-08-09,S103,P157,6,35.94
2026-08-10,S103,P157,6,35.94
2026-08-11,S103,P157,7,41.93
2026-08-12,S103,P157,7,41.93
2026-08-13,S103,P157,5,29.95
2026-08-14,S103,P157,4,23.96
2026-08-15,S103,P157,3,17.97
2026-08-16,S103,P157,7,41.93
2026-08-17,S103,P157,3,17.97
2026-08-18,S103,P157,3,17.97
2026-08-19,S103,P157,3,17.97
2026-08-20,S103,P157,7,41.93
2026-08-21,S103,P157,3,17.97
2026-08-22,S103,P157,3,17.97
2026-08-23,S103,P157,5,29.95
2026-08-24,S103,P157,3,17.97
2026-08-25,S103,P157,5,29.95
2026-08-26,S103,P157,6,35.94
2026-08-27,S103,P157,6,35.94
2026-08-28,S103,P157,7,41.93
2026-08-29,S103,P157,4,23.96
2026-08-30,S103,P157,3,17.97
2026-08-31,S103,P157,3,17.97
2026-09-01,S103,P157,5,29.95
2026-09-02,S103,P157,4,23.96
2026-09-03,S103,P157,4,23.96
2026-09-04,S103,P157,6,35.94
2026-09-05,S103,P157,5,29.95
2026-06-08,S103,P158,3,44.97
2026-06-09,S103,P158,0,0.0
2026-06-10,S103,P158,2,29.98
2026-06-11,S103,P158,0,0.0
2026-06-12,S103,P158,0,0.0
2026-06-13,S103,P158,2,29.98
2026-06-14,S103,P158,1,14.99
2026-06-15,S103,P158,2,29.98
2026-06-16,S103,P158,3,44.97
2026-06-17,S103,P158,1,14.99
2026-06-18,S103,P158,0,0.0
2026-06-19,S103,P158,0,0.0
2026-06-20,S103,P158,3,44.97
2026-06-21,S103,P158,1,14.99
2026-06-22,S103,P158,0,0.0
2026-06-23,S103,P158,0,0.0
2026-06-24,S103,P158,0,0.0
2026-06-25,S103,P158,1,14.99
2026-06-26,S103,P158,3,44.97
2026-06-27,S103,P158,4,59.96
2026-06-28,S103,P158,4,59.96
2026-06-29,S103,P158,2,29.98
2026-06-30,S103,P158,2,29.98
2026-07-01,S103,P158,0,0.0
2026-07-02,S103,P158,4,59.96
2026-07-03,S103,P158,3,44.97
2026-07-04,S103,P158,0,0.0
2026-07-05,S103,P158,1,14.99
2026-07-06,S103,P158,1,14.99
2026-07-07,S103,P158,0,0.0
2026-07-08,S103,P158,3,44.97
2026-07-09,S103,P158,3,44.97
2026-07-10,S103,P158,0,0.0
2026-07-11,S103,P158,0,0.0
2026-07-12,S103,P158,3,44.97
2026-07-13,S103,P158,3,44.97
2026-07-14,S103,P158,3,44.97
2026-07-15,S103,P158,3,44.97
2026-07-16,S103,P158,1,14.99
2026-07-17,S103,P158,0,0.0
2026-07-18,S103,P158,4,59.96
2026-07-19,S103,P158,0,0.0
2026-07-20,S103,P158,0,0.0
2026-07-21,S103,P158,2,29.98
2026-07-22,S103,P158,2,29.98
2026-07-23,S103,P158,3,44.97
2026-07-24,S103,P158,1,14.99
2026-07-25,S103,P158,2,29.98
2026-07-26,S103,P158,0,0.0
2026-07-27,S103,P158,2,29.98
2026-07-28,S103,P158,1,14.99
2026-07-29,S103,P158,1,14.99
2026-07-30,S103,P158,3,44.97
2026-07-31,S103,P158,0,0.0
2026-08-01,S103,P158,0,0.0
2026-08-02,S103,P158,4,59.96
2026-08-03,S103,P158,3,44.97
2026-08-04,S103,P158,4,59.96
2026-08-05,S103,P158,3,44.97
2026-08-06,S103,P158,1,14.99
2026-08-07,S103,P158,0,0.0
2026-08-08,S103,P158,2,29.98
2026-08-09,S103,P158,2,29.98
2026-08-10,S103,P158,0,0.0
2026-08-11,S103,P158,4,59.96
2026-08-12,S103,P158,2,29.98
2026-08-13,S103,P158,3,44.97
2026-08-14,S103,P158,3,44.97
2026-08-15,S103,P158,4,59.96
2026-08-16,S103,P158,1,14.99
2026-08-17,S103,P158,2,29.98
2026-08-18,S103,P158,2,29.98
2026-08-19,S103,P158,4,59.96
2026-08-20,S103,P158,4,59.96
2026-08-21,S103,P158,1,14.99
2026-08-22,S103,P158,2,29.98
2026-08-23,S103,P158,2,29.98
2026-08-24,S103,P158,3,44.97
2026-08-25,S103,P158,1,14.99
2026-08-26,S103,P158,4,59.96
2026-08-27,S103,P158,3,44.97
2026-08-28,S103,P158,2,29.98
2026-08-29,S103,P158,3,44.97
2026-08-30,S103,P158,2,29.98
2026-08-31,S103,P158,2,29.98
2026-09-01,S103,P158,1,14.99
2026-09-02,S103,P158,3,44.97
2026-09-03,S103,P158,4,59.96
2026-09-04,S103,P158,3,44.97
2026-09-05,S103,P158,2,29.98
2026-06-08,S103,P159,7,419.93
2026-06-09,S103,P159,5,299.95
2026-06-10,S103,P159,4,239.96
2026-06-11,S103,P159,5,299.95
2026-06-12,S103,P159,5,299.95
2026-06-13,S103,P159,6,359.94
2026-06-14,S103,P159,6,359.94
2026-06-15,S103,P159,7,419.93
2026-06-16,S103,P159,4,239.96
2026-06-17,S103,P159,3,179.97
2026-06-18,S103,P159,5,299.95
2026-06-19,S103,P159,7,419.93
2026-06-20,S103,P159,4,239.96
2026-06-21,S103,P159,7,419.93
2026-06-22,S103,P159,5,299.95
2026-06-23,S103,P159,7,419.93
2026-06-24,S103,P159,4,239.96
2026-06-25,S103,P159,7,419.93
2026-06-26,S103,P159,4,239.96
2026-06-27,S103,P159,4,239.96
2026-06-28,S103,P159,6,359.94
2026-06-29,S103,P159,3,179.97
2026-06-30,S103,P159,6,359.94
2026-07-01,S103,P159,3,179.97
2026-07-02,S103,P159,7,419.93
2026-07-03,S103,P159,7,419.93
2026-07-04,S103,P159,3,179.97
2026-07-05,S103,P159,7,419.93
2026-07-06,S103,P159,3,179.97
2026-07-07,S103,P159,7,419.93
2026-07-08,S103,P159,3,179.97
2026-07-09,S103,P159,5,299.95
2026-07-10,S103,P159,7,419.93
2026-07-11,S103,P159,4,239.96
2026-07-12,S103,P159,4,239.96
2026-07-13,S103,P159,5,299.95
2026-07-14,S103,P159,6,359.94
2026-07-15,S103,P159,3,179.97
2026-07-16,S103,P159,5,299.95
2026-07-17,S103,P159,5,299.95
2026-07-18,S103,P159,7,419.93
2026-07-19,S103,P159,6,359.94
2026-07-20,S103,P159,7,419.93
2026-07-21,S103,P159,6,359.94
2026-07-22,S103,P159,4,239.96
2026-07-23,S103,P159,7,419.93
2026-07-24,S103,P159,5,299.95
2026-07-25,S103,P159,6,359.94
2026-07-26,S103,P159,3,179.97
2026-07-27,S103,P159,4,239.96
2026-07-28,S103,P159,6,359.94
2026-07-29,S103,P159,4,239.96
2026-07-30,S103,P159,4,239.96
2026-07-31,S103,P159,3,179.97
2026-08-01,S103,P159,7,419.93
2026-08-02,S103,P159,3,179.97
2026-08-03,S103,P159,6,359.94
2026-08-04,S103,P159,4,239.96
2026-08-05,S103,P159,3,179.97
2026-08-06,S103,P159,5,299.95
2026-08-07,S103,P159,4,239.96
2026-08-08,S103,P159,6,359.94
2026-08-09,S103,P159,5,299.95
2026-08-10,S103,P159,4,239.96
2026-08-11,S103,P159,7,419.93
2026-08-12,S103,P159,3,179.97
2026-08-13,S103,P159,4,239.96
2026-08-14,S103,P159,3,179.97
2026-08-15,S103,P159,3,179.97
2026-08-16,S103,P159,3,179.97
2026-08-17,S103,P159,5,299.95
2026-08-18,S103,P159,3,179.97
2026-08-19,S103,P159,4,239.96
2026-08-20,S103,P159,4,239.96
2026-08-21,S103,P159,3,179.97
2026-08-22,S103,P159,3,179.97
2026-08-23,S103,P159,5,299.95
2026-08-24,S103,P159,6,359.94
2026-08-25,S103,P159,3,179.97
2026-08-26,S103,P159,6,359.94
2026-08-27,S103,P159,5,299.95
2026-08-28,S103,P159,6,359.94
2026-08-29,S103,P159,3,179.97
2026-08-30,S103,P159,7,419.93
2026-08-31,S103,P159,5,299.95
2026-09-01,S103,P159,5,299.95
2026-09-02,S103,P159,6,359.94
2026-09-03,S103,P159,5,299.95
2026-09-04,S103,P159,4,239.96
2026-09-05,S103,P159,5,299.95
2026-06-08,S103,P160,7,83.93
2026-06-09,S103,P160,6,71.94
2026-06-10,S103,P160,7,83.93
2026-06-11,S103,P160,7,83.93
2026-06-12,S103,P160,3,35.97
2026-06-13,S103,P160,6,71.94
2026-06-14,S103,P160,3,35.97
2026-06-15,S103,P160,6,71.94
2026-06-16,S103,P160,5,59.95
2026-06-17,S103,P160,5,59.95
2026-06-18,S103,P160,3,35.97
2026-06-19,S103,P160,5,59.95
2026-06-20,S103,P160,6,71.94
2026-06-21,S103,P160,6,71.94
2026-06-22,S103,P160,7,83.93
2026-06-23,S103,P160,3,35.97
2026-06-24,S103,P160,6,71.94
2026-06-25,S103,P160,7,83.93
2026-06-26,S103,P160,7,83.93
2026-06-27,S103,P160,5,59.95
2026-06-28,S103,P160,6,71.94
2026-06-29,S103,P160,3,35.97
2026-06-30,S103,P160,6,71.94
2026-07-01,S103,P160,3,35.97
2026-07-02,S103,P160,6,71.94
2026-07-03,S103,P160,3,35.97
2026-07-04,S103,P160,6,71.94
2026-07-05,S103,P160,5,59.95
2026-07-06,S103,P160,7,83.93
2026-07-07,S103,P160,3,35.97
2026-07-08,S103,P160,3,35.97
2026-07-09,S103,P160,4,47.96
2026-07-10,S103,P160,3,35.97
2026-07-11,S103,P160,6,71.94
2026-07-12,S103,P160,6,71.94
2026-07-13,S103,P160,5,59.95
2026-07-14,S103,P160,4,47.96
2026-07-15,S103,P160,7,83.93
2026-07-16,S103,P160,6,71.94
2026-07-17,S103,P160,3,35.97
2026-07-18,S103,P160,5,59.95
2026-07-19,S103,P160,5,59.95
2026-07-20,S103,P160,7,83.93
2026-07-21,S103,P160,6,71.94
2026-07-22,S103,P160,4,47.96
2026-07-23,S103,P160,7,83.93
2026-07-24,S103,P160,6,71.94
2026-07-25,S103,P160,3,35.97
2026-07-26,S103,P160,3,35.97
2026-07-27,S103,P160,4,47.96
2026-07-28,S103,P160,7,83.93
2026-07-29,S103,P160,3,35.97
2026-07-30,S103,P160,7,83.93
2026-07-31,S103,P160,6,71.94
2026-08-01,S103,P160,3,35.97
2026-08-02,S103,P160,7,83.93
2026-08-03,S103,P160,4,47.96
2026-08-04,S103,P160,6,71.94
2026-08-05,S103,P160,5,59.95
2026-08-06,S103,P160,7,83.93
2026-08-07,S103,P160,6,71.94
2026-08-08,S103,P160,7,83.93
2026-08-09,S103,P160,3,35.97
2026-08-10,S103,P160,5,59.95
2026-08-11,S103,P160,7,83.93
2026-08-12,S103,P160,3,35.97
2026-08-13,S103,P160,7,83.93
2026-08-14,S103,P160,6,71.94
2026-08-15,S103,P160,4,47.96
2026-08-16,S103,P160,6,71.94
2026-08-17,S103,P160,5,59.95
2026-08-18,S103,P160,4,47.96
2026-08-19,S103,P160,3,35.97
2026-08-20,S103,P160,5,59.95
2026-08-21,S103,P160,7,83.93
2026-08-22,S103,P160,5,59.95
2026-08-23,S103,P160,6,71.94
2026-08-24,S103,P160,3,35.97
2026-08-25,S103,P160,4,47.96
2026-08-26,S103,P160,3,35.97
2026-08-27,S103,P160,4,47.96
2026-08-28,S103,P160,6,71.94
2026-08-29,S103,P160,6,71.94
2026-08-30,S103,P160,4,47.96
2026-08-31,S103,P160,3,35.97
2026-09-01,S103,P160,6,71.94
2026-09-02,S103,P160,4,47.96
2026-09-03,S103,P160,6,71.94
2026-09-04,S103,P160,3,35.97
2026-09-05,S103,P160,5,59.95
2026-06-08,S104,P101,3,89.97
2026-06-09,S104,P101,5,149.95
2026-06-10,S104,P101,4,119.96
2026-06-11,S104,P101,2,59.98
2026-06-12,S104,P101,4,119.96
2026-06-13,S104,P101,1,29.99
2026-06-14,S104,P101,1,29.99
2026-06-15,S104,P101,2,59.98
2026-06-16,S104,P101,2,59.98
2026-06-17,S104,P101,2,59.98
2026-06-18,S104,P101,5,149.95
2026-06-19,S104,P101,5,149.95
2026-06-20,S104,P101,1,29.99
2026-06-21,S104,P101,4,119.96
2026-06-22,S104,P101,4,119.96
2026-06-23,S104,P101,3,89.97
2026-06-24,S104,P101,4,119.96
2026-06-25,S104,P101,1,29.99
2026-06-26,S104,P101,5,149.95
2026-06-27,S104,P101,3,89.97
2026-06-28,S104,P101,5,149.95
2026-06-29,S104,P101,1,29.99
2026-06-30,S104,P101,4,119.96
2026-07-01,S104,P101,4,119.96
2026-07-02,S104,P101,1,29.99
2026-07-03,S104,P101,3,89.97
2026-07-04,S104,P101,4,119.96
2026-07-05,S104,P101,5,149.95
2026-07-06,S104,P101,4,119.96
2026-07-07,S104,P101,1,29.99
2026-07-08,S104,P101,1,29.99
2026-07-09,S104,P101,1,29.99
2026-07-10,S104,P101,3,89.97
2026-07-11,S104,P101,3,89.97
2026-07-12,S104,P101,4,119.96
2026-07-13,S104,P101,4,119.96
2026-07-14,S104,P101,5,149.95
2026-07-15,S104,P101,2,59.98
2026-07-16,S104,P101,2,59.98
2026-07-17,S104,P101,1,29.99
2026-07-18,S104,P101,1,29.99
2026-07-19,S104,P101,2,59.98
2026-07-20,S104,P101,1,29.99
2026-07-21,S104,P101,5,149.95
2026-07-22,S104,P101,2,59.98
2026-07-23,S104,P101,2,59.98
2026-07-24,S104,P101,4,119.96
2026-07-25,S104,P101,5,149.95
2026-07-26,S104,P101,3,89.97
2026-07-27,S104,P101,5,149.95
2026-07-28,S104,P101,3,89.97
2026-07-29,S104,P101,4,119.96
2026-07-30,S104,P101,1,29.99
2026-07-31,S104,P101,2,59.98
2026-08-01,S104,P101,5,149.95
2026-08-02,S104,P101,4,119.96
2026-08-03,S104,P101,1,29.99
2026-08-04,S104,P101,5,149.95
2026-08-05,S104,P101,1,29.99
2026-08-06,S104,P101,2,59.98
2026-08-07,S104,P101,2,59.98
2026-08-08,S104,P101,2,59.98
2026-08-09,S104,P101,3,89.97
2026-08-10,S104,P101,2,59.98
2026-08-11,S104,P101,4,119.96
2026-08-12,S104,P101,1,29.99
2026-08-13,S104,P101,3,89.97
2026-08-14,S104,P101,1,29.99
2026-08-15,S104,P101,5,149.95
2026-08-16,S104,P101,1,29.99
2026-08-17,S104,P101,1,29.99
2026-08-18,S104,P101,5,149.95
2026-08-19,S104,P101,3,89.97
2026-08-20,S104,P101,5,149.95
2026-08-21,S104,P101,5,149.95
2026-08-22,S104,P101,1,29.99
2026-08-23,S104,P101,3,89.97
2026-08-24,S104,P101,2,59.98
2026-08-25,S104,P101,3,89.97
2026-08-26,S104,P101,2,59.98
2026-08-27,S104,P101,4,119.96
2026-08-28,S104,P101,2,59.98
2026-08-29,S104,P101,2,59.98
2026-08-30,S104,P101,4,119.96
2026-08-31,S104,P101,4,119.96
2026-09-01,S104,P101,4,119.96
2026-09-02,S104,P101,2,59.98
2026-09-03,S104,P101,1,29.99
2026-09-04,S104,P101,2,59.98
2026-09-05,S104,P101,4,119.96
2026-06-08,S104,P102,8,719.92
2026-06-09,S104,P102,4,359.96
2026-06-10,S104,P102,5,449.95
2026-06-11,S104,P102,5,449.95
2026-06-12,S104,P102,8,719.92
2026-06-13,S104,P102,5,449.95
2026-06-14,S104,P102,4,359.96
2026-06-15,S104,P102,7,629.93
2026-06-16,S104,P102,8,719.92
2026-06-17,S104,P102,4,359.96
2026-06-18,S104,P102,8,719.92
2026-06-19,S104,P102,5,449.95
2026-06-20,S104,P102,5,449.95
2026-06-21,S104,P102,7,629.93
2026-06-22,S104,P102,6,539.94
2026-06-23,S104,P102,5,449.95
2026-06-24,S104,P102,6,539.94
2026-06-25,S104,P102,7,629.93
2026-06-26,S104,P102,4,359.96
2026-06-27,S104,P102,7,629.93
2026-06-28,S104,P102,4,359.96
2026-06-29,S104,P102,6,539.94
2026-06-30,S104,P102,7,629.93
2026-07-01,S104,P102,4,359.96
2026-07-02,S104,P102,5,449.95
2026-07-03,S104,P102,6,539.94
2026-07-04,S104,P102,7,629.93
2026-07-05,S104,P102,7,629.93
2026-07-06,S104,P102,8,719.92
2026-07-07,S104,P102,5,449.95
2026-07-08,S104,P102,5,449.95
2026-07-09,S104,P102,7,629.93
2026-07-10,S104,P102,8,719.92
2026-07-11,S104,P102,8,719.92
2026-07-12,S104,P102,7,629.93
2026-07-13,S104,P102,5,449.95
2026-07-14,S104,P102,5,449.95
2026-07-15,S104,P102,8,719.92
2026-07-16,S104,P102,8,719.92
2026-07-17,S104,P102,6,539.94
2026-07-18,S104,P102,7,629.93
2026-07-19,S104,P102,4,359.96
2026-07-20,S104,P102,7,629.93
2026-07-21,S104,P102,8,719.92
2026-07-22,S104,P102,4,359.96
2026-07-23,S104,P102,7,629.93
2026-07-24,S104,P102,4,359.96
2026-07-25,S104,P102,8,719.92
2026-07-26,S104,P102,4,359.96
2026-07-27,S104,P102,5,449.95
2026-07-28,S104,P102,4,359.96
2026-07-29,S104,P102,6,539.94
2026-07-30,S104,P102,6,539.94
2026-07-31,S104,P102,7,629.93
2026-08-01,S104,P102,6,539.94
2026-08-02,S104,P102,7,629.93
2026-08-03,S104,P102,6,539.94
2026-08-04,S104,P102,6,539.94
2026-08-05,S104,P102,8,719.92
2026-08-06,S104,P102,8,719.92
2026-08-07,S104,P102,6,539.94
2026-08-08,S104,P102,6,539.94
2026-08-09,S104,P102,7,629.93
2026-08-10,S104,P102,8,719.92
2026-08-11,S104,P102,7,629.93
2026-08-12,S104,P102,7,629.93
2026-08-13,S104,P102,8,719.92
2026-08-14,S104,P102,8,719.92
2026-08-15,S104,P102,8,719.92
2026-08-16,S104,P102,8,719.92
2026-08-17,S104,P102,8,719.92
2026-08-18,S104,P102,5,449.95
2026-08-19,S104,P102,7,629.93
2026-08-20,S104,P102,6,539.94
2026-08-21,S104,P102,4,359.96
2026-08-22,S104,P102,7,629.93
2026-08-23,S104,P102,6,539.94
2026-08-24,S104,P102,8,719.92
2026-08-25,S104,P102,8,719.92
2026-08-26,S104,P102,8,719.92
2026-08-27,S104,P102,4,359.96
2026-08-28,S104,P102,6,539.94
2026-08-29,S104,P102,6,539.94
2026-08-30,S104,P102,6,539.94
2026-08-31,S104,P102,6,539.94
2026-09-01,S104,P102,8,719.92
2026-09-02,S104,P102,8,719.92
2026-09-03,S104,P102,5,449.95
2026-09-04,S104,P102,6,539.94
2026-09-05,S104,P102,6,539.94
2026-06-08,S104,P103,2,239.98
2026-06-09,S104,P103,3,359.97
2026-06-10,S104,P103,3,359.97
2026-06-11,S104,P103,2,239.98
2026-06-12,S104,P103,3,359.97
2026-06-13,S104,P103,5,599.95
2026-06-14,S104,P103,4,479.96
2026-06-15,S104,P103,3,359.97
2026-06-16,S104,P103,3,359.97
2026-06-17,S104,P103,5,599.95
2026-06-18,S104,P103,4,479.96
2026-06-19,S104,P103,2,239.98
2026-06-20,S104,P103,5,599.95
2026-06-21,S104,P103,2,239.98
2026-06-22,S104,P103,3,359.97
2026-06-23,S104,P103,2,239.98
2026-06-24,S104,P103,3,359.97
2026-06-25,S104,P103,5,599.95
2026-06-26,S104,P103,5,599.95
2026-06-27,S104,P103,3,359.97
2026-06-28,S104,P103,2,239.98
2026-06-29,S104,P103,4,479.96
2026-06-30,S104,P103,5,599.95
2026-07-01,S104,P103,5,599.95
2026-07-02,S104,P103,2,239.98
2026-07-03,S104,P103,1,119.99
2026-07-04,S104,P103,3,359.97
2026-07-05,S104,P103,2,239.98
2026-07-06,S104,P103,2,239.98
2026-07-07,S104,P103,5,599.95
2026-07-08,S104,P103,3,359.97
2026-07-09,S104,P103,2,239.98
2026-07-10,S104,P103,4,479.96
2026-07-11,S104,P103,3,359.97
2026-07-12,S104,P103,2,239.98
2026-07-13,S104,P103,4,479.96
2026-07-14,S104,P103,4,479.96
2026-07-15,S104,P103,3,359.97
2026-07-16,S104,P103,5,599.95
2026-07-17,S104,P103,4,479.96
2026-07-18,S104,P103,5,599.95
2026-07-19,S104,P103,3,359.97
2026-07-20,S104,P103,2,239.98
2026-07-21,S104,P103,3,359.97
2026-07-22,S104,P103,5,599.95
2026-07-23,S104,P103,1,119.99
2026-07-24,S104,P103,3,359.97
2026-07-25,S104,P103,1,119.99
2026-07-26,S104,P103,4,479.96
2026-07-27,S104,P103,5,599.95
2026-07-28,S104,P103,4,479.96
2026-07-29,S104,P103,1,119.99
2026-07-30,S104,P103,1,119.99
2026-07-31,S104,P103,2,239.98
2026-08-01,S104,P103,3,359.97
2026-08-02,S104,P103,4,479.96
2026-08-03,S104,P103,4,479.96
2026-08-04,S104,P103,5,599.95
2026-08-05,S104,P103,5,599.95
2026-08-06,S104,P103,3,359.97
2026-08-07,S104,P103,5,599.95
2026-08-08,S104,P103,5,599.95
2026-08-09,S104,P103,4,479.96
2026-08-10,S104,P103,2,239.98
2026-08-11,S104,P103,3,359.97
2026-08-12,S104,P103,1,119.99
2026-08-13,S104,P103,4,479.96
2026-08-14,S104,P103,4,479.96
2026-08-15,S104,P103,5,599.95
2026-08-16,S104,P103,1,119.99
2026-08-17,S104,P103,4,479.96
2026-08-18,S104,P103,4,479.96
2026-08-19,S104,P103,4,479.96
2026-08-20,S104,P103,3,359.97
2026-08-21,S104,P103,1,119.99
2026-08-22,S104,P103,2,239.98
2026-08-23,S104,P103,2,239.98
2026-08-24,S104,P103,1,119.99
2026-08-25,S104,P103,3,359.97
2026-08-26,S104,P103,1,119.99
2026-08-27,S104,P103,1,119.99
2026-08-28,S104,P103,1,119.99
2026-08-29,S104,P103,3,359.97
2026-08-30,S104,P103,1,119.99
2026-08-31,S104,P103,5,599.95
2026-09-01,S104,P103,5,599.95
2026-09-02,S104,P103,3,359.97
2026-09-03,S104,P103,2,239.98
2026-09-04,S104,P103,1,119.99
2026-09-05,S104,P103,4,479.96
2026-06-08,S104,P104,5,174.95
2026-06-09,S104,P104,1,34.99
2026-06-10,S104,P104,1,34.99
2026-06-11,S104,P104,1,34.99
2026-06-12,S104,P104,3,104.97
2026-06-13,S104,P104,5,174.95
2026-06-14,S104,P104,3,104.97
2026-06-15,S104,P104,3,104.97
2026-06-16,S104,P104,4,139.96
2026-06-17,S104,P104,2,69.98
2026-06-18,S104,P104,2,69.98
2026-06-19,S104,P104,2,69.98
2026-06-20,S104,P104,5,174.95
2026-06-21,S104,P104,5,174.95
2026-06-22,S104,P104,5,174.95
2026-06-23,S104,P104,3,104.97
2026-06-24,S104,P104,5,174.95
2026-06-25,S104,P104,3,104.97
2026-06-26,S104,P104,2,69.98
2026-06-27,S104,P104,2,69.98
2026-06-28,S104,P104,1,34.99
2026-06-29,S104,P104,5,174.95
2026-06-30,S104,P104,5,174.95
2026-07-01,S104,P104,3,104.97
2026-07-02,S104,P104,2,69.98
2026-07-03,S104,P104,2,69.98
2026-07-04,S104,P104,4,139.96
2026-07-05,S104,P104,2,69.98
2026-07-06,S104,P104,5,174.95
2026-07-07,S104,P104,5,174.95
2026-07-08,S104,P104,1,34.99
2026-07-09,S104,P104,2,69.98
2026-07-10,S104,P104,1,34.99
2026-07-11,S104,P104,5,174.95
2026-07-12,S104,P104,5,174.95
2026-07-13,S104,P104,3,104.97
2026-07-14,S104,P104,4,139.96
2026-07-15,S104,P104,1,34.99
2026-07-16,S104,P104,1,34.99
2026-07-17,S104,P104,2,69.98
2026-07-18,S104,P104,4,139.96
2026-07-19,S104,P104,2,69.98
2026-07-20,S104,P104,2,69.98
2026-07-21,S104,P104,4,139.96
2026-07-22,S104,P104,5,174.95
2026-07-23,S104,P104,2,69.98
2026-07-24,S104,P104,2,69.98
2026-07-25,S104,P104,2,69.98
2026-07-26,S104,P104,3,104.97
2026-07-27,S104,P104,1,34.99
2026-07-28,S104,P104,1,34.99
2026-07-29,S104,P104,2,69.98
