date,store_id,product_id,stock_quantity
2026-08-13,S104,P121,12
2026-08-14,S104,P121,9
2026-08-15,S104,P121,7
2026-08-16,S104,P121,5
2026-08-17,S104,P121,53
2026-08-18,S104,P121,51
2026-08-19,S104,P121,49
2026-08-20,S104,P121,43
2026-08-21,S104,P121,37
2026-08-22,S104,P121,32
2026-08-23,S104,P121,28
2026-08-24,S104,P121,23
2026-08-25,S104,P121,21
2026-08-26,S104,P121,16
2026-08-27,S104,P121,10
2026-08-28,S104,P121,5
2026-08-29,S104,P121,5
2026-08-30,S104,P121,5
2026-08-31,S104,P121,53
2026-09-01,S104,P121,51
2026-09-02,S104,P121,48
2026-09-03,S104,P121,45
2026-09-04,S104,P121,43
2026-09-05,S104,P121,41
2026-06-08,S104,P122,47
2026-06-09,S104,P122,40
2026-06-10,S104,P122,36
2026-06-11,S104,P122,28
2026-06-12,S104,P122,23
2026-06-13,S104,P122,15
2026-06-14,S104,P122,7
2026-06-15,S104,P122,5
2026-06-16,S104,P122,5
2026-06-17,S104,P122,5
2026-06-18,S104,P122,5
2026-06-19,S104,P122,5
2026-06-20,S104,P122,5
2026-06-21,S104,P122,5
2026-06-22,S104,P122,49
2026-06-23,S104,P122,41
2026-06-24,S104,P122,37
2026-06-25,S104,P122,30
2026-06-26,S104,P122,26
2026-06-27,S104,P122,18
2026-06-28,S104,P122,13
2026-06-29,S104,P122,6
2026-06-30,S104,P122,5
2026-07-01,S104,P122,5
2026-07-02,S104,P122,5
2026-07-03,S104,P122,5
2026-07-04,S104,P122,5
2026-07-05,S104,P122,5
2026-07-06,S104,P122,49
2026-07-07,S104,P122,41
2026-07-08,S104,P122,37
2026-07-09,S104,P122,33
2026-07-10,S104,P122,25
2026-07-11,S104,P122,17
2026-07-12,S104,P122,11
2026-07-13,S104,P122,7
2026-07-14,S104,P122,5
2026-07-15,S104,P122,5
2026-07-16,S104,P122,5
2026-07-17,S104,P122,5
2026-07-18,S104,P122,5
2026-07-19,S104,P122,5
2026-07-20,S104,P122,48
2026-07-21,S104,P122,42
2026-07-22,S104,P122,38
2026-07-23,S104,P122,30
2026-07-24,S104,P122,25
2026-07-25,S104,P122,18
2026-07-26,S104,P122,13
2026-07-27,S104,P122,8
2026-07-28,S104,P122,5
2026-07-29,S104,P122,5
2026-07-30,S104,P122,5
2026-07-31,S104,P122,5
2026-08-01,S104,P122,5
2026-08-02,S104,P122,5
2026-08-03,S104,P122,51
2026-08-04,S104,P122,46
2026-08-05,S104,P122,39
2026-08-06,S104,P122,33
2026-08-07,S104,P122,27
2026-08-08,S104,P122,21
2026-08-09,S104,P122,14
2026-08-10,S104,P122,10
2026-08-11,S104,P122,6
2026-08-12,S104,P122,5
2026-08-13,S104,P122,5
2026-08-14,S104,P122,5
2026-08-15,S104,P122,5
2026-08-16,S104,P122,5
2026-08-17,S104,P122,47
2026-08-18,S104,P122,40
2026-08-19,S104,P122,36
2026-08-20,S104,P122,30
2026-08-21,S104,P122,26
2026-08-22,S104,P122,20
2026-08-23,S104,P122,15
2026-08-24,S104,P122,8
2026-08-25,S104,P122,5
2026-08-26,S104,P122,5
2026-08-27,S104,P122,5
2026-08-28,S104,P122,5
2026-08-29,S104,P122,5
2026-08-30,S104,P122,5
2026-08-31,S104,P122,51
2026-09-01,S104,P122,46
2026-09-02,S104,P122,39
2026-09-03,S104,P122,35
2026-09-04,S104,P122,31
2026-09-05,S104,P122,26
2026-06-08,S104,P123,105
2026-06-09,S104,P123,103
2026-06-10,S104,P123,100
2026-06-11,S104,P123,97
2026-06-12,S104,P123,93
2026-06-13,S104,P123,93
2026-06-14,S104,P123,93
2026-06-15,S104,P123,90
2026-06-16,S104,P123,89
2026-06-17,S104,P123,86
2026-06-18,S104,P123,86
2026-06-19,S104,P123,84
2026-06-20,S104,P123,83
2026-06-21,S104,P123,83
2026-06-22,S104,P123,82
2026-06-23,S104,P123,81
2026-06-24,S104,P123,79
2026-06-25,S104,P123,77
2026-06-26,S104,P123,75
2026-06-27,S104,P123,75
2026-06-28,S104,P123,72
2026-06-29,S104,P123,68
2026-06-30,S104,P123,64
2026-07-01,S104,P123,63
2026-07-02,S104,P123,60
2026-07-03,S104,P123,56
2026-07-04,S104,P123,56
2026-07-05,S104,P123,53
2026-07-06,S104,P123,50
2026-07-07,S104,P123,47
2026-07-08,S104,P123,43
2026-07-09,S104,P123,42
2026-07-10,S104,P123,38
2026-07-11,S104,P123,37
2026-07-12,S104,P123,33
2026-07-13,S104,P123,31
2026-07-14,S104,P123,29
2026-07-15,S104,P123,29
2026-07-16,S104,P123,29
2026-07-17,S104,P123,28
2026-07-18,S104,P123,26
2026-07-19,S104,P123,22
2026-07-20,S104,P123,72
2026-07-21,S104,P123,68
2026-07-22,S104,P123,65
2026-07-23,S104,P123,64
2026-07-24,S104,P123,62
2026-07-25,S104,P123,60
2026-07-26,S104,P123,59
2026-07-27,S104,P123,56
2026-07-28,S104,P123,52
2026-07-29,S104,P123,48
2026-07-30,S104,P123,47
2026-07-31,S104,P123,44
2026-08-01,S104,P123,44
2026-08-02,S104,P123,43
2026-08-03,S104,P123,42
2026-08-04,S104,P123,40
2026-08-05,S104,P123,36
2026-08-06,S104,P123,36
2026-08-07,S104,P123,36
2026-08-08,S104,P123,36
2026-08-09,S104,P123,34
2026-08-10,S104,P123,31
2026-08-11,S104,P123,31
2026-08-12,S104,P123,27
2026-08-13,S104,P123,27
2026-08-14,S104,P123,23
2026-08-15,S104,P123,21
2026-08-16,S104,P123,17
2026-08-17,S104,P123,63
2026-08-18,S104,P123,63
2026-08-19,S104,P123,61
2026-08-20,S104,P123,59
2026-08-21,S104,P123,55
2026-08-22,S104,P123,54
2026-08-23,S104,P123,54
2026-08-24,S104,P123,51
2026-08-25,S104,P123,49
2026-08-26,S104,P123,45
2026-08-27,S104,P123,44
2026-08-28,S104,P123,41
2026-08-29,S104,P123,37
2026-08-30,S104,P123,33
2026-08-31,S104,P123,29
2026-09-01,S104,P123,26
2026-09-02,S104,P123,22
2026-09-03,S104,P123,18
2026-09-04,S104,P123,15
2026-09-05,S104,P123,13
2026-06-08,S104,P124,109
2026-06-09,S104,P124,102
2026-06-10,S104,P124,98
2026-06-11,S104,P124,90
2026-06-12,S104,P124,84
2026-06-13,S104,P124,79
2026-06-14,S104,P124,71
2026-06-15,S104,P124,65
2026-06-16,S104,P124,57
2026-06-17,S104,P124,50
2026-06-18,S104,P124,42
2026-06-19,S104,P124,37
2026-06-20,S104,P124,32
2026-06-21,S104,P124,26
2026-06-22,S104,P124,68
2026-06-23,S104,P124,64
2026-06-24,S104,P124,58
2026-06-25,S104,P124,54
2026-06-26,S104,P124,46
2026-06-27,S104,P124,40
2026-06-28,S104,P124,32
2026-06-29,S104,P124,24
2026-06-30,S104,P124,19
2026-07-01,S104,P124,14
2026-07-02,S104,P124,9
2026-07-03,S104,P124,5
2026-07-04,S104,P124,5
2026-07-05,S104,P124,5
2026-07-06,S104,P124,49
2026-07-07,S104,P124,44
2026-07-08,S104,P124,37
2026-07-09,S104,P124,30
2026-07-10,S104,P124,22
2026-07-11,S104,P124,14
2026-07-12,S104,P124,10
2026-07-13,S104,P124,5
2026-07-14,S104,P124,5
2026-07-15,S104,P124,5
2026-07-16,S104,P124,5
2026-07-17,S104,P124,5
2026-07-18,S104,P124,5
2026-07-19,S104,P124,5
2026-07-20,S104,P124,51
2026-07-21,S104,P124,44
2026-07-22,S104,P124,37
2026-07-23,S104,P124,33
2026-07-24,S104,P124,26
2026-07-25,S104,P124,21
2026-07-26,S104,P124,16
2026-07-27,S104,P124,10
2026-07-28,S104,P124,5
2026-07-29,S104,P124,5
2026-07-30,S104,P124,5
2026-07-31,S104,P124,5
2026-08-01,S104,P124,5
2026-08-02,S104,P124,5
2026-08-03,S104,P124,47
2026-08-04,S104,P124,41
2026-08-05,S104,P124,36
2026-08-06,S104,P124,28
2026-08-07,S104,P124,23
2026-08-08,S104,P124,15
2026-08-09,S104,P124,11
2026-08-10,S104,P124,5
2026-08-11,S104,P124,5
2026-08-12,S104,P124,5
2026-08-13,S104,P124,5
2026-08-14,S104,P124,5
2026-08-15,S104,P124,5
2026-08-16,S104,P124,5
2026-08-17,S104,P124,47
2026-08-18,S104,P124,40
2026-08-19,S104,P124,34
2026-08-20,S104,P124,30
2026-08-21,S104,P124,22
2026-08-22,S104,P124,17
2026-08-23,S104,P124,10
2026-08-24,S104,P124,5
2026-08-25,S104,P124,5
2026-08-26,S104,P124,5
2026-08-27,S104,P124,5
2026-08-28,S104,P124,5
2026-08-29,S104,P124,5
2026-08-30,S104,P124,5
2026-08-31,S104,P124,47
2026-09-01,S104,P124,40
2026-09-02,S104,P124,32
2026-09-03,S104,P124,25
2026-09-04,S104,P124,19
2026-09-05,S104,P124,12
2026-06-08,S104,P125,67
2026-06-09,S104,P125,63
2026-06-10,S104,P125,60
2026-06-11,S104,P125,57
2026-06-12,S104,P125,57
2026-06-13,S104,P125,56
2026-06-14,S104,P125,55
2026-06-15,S104,P125,51
2026-06-16,S104,P125,49
2026-06-17,S104,P125,45
2026-06-18,S104,P125,43
2026-06-19,S104,P125,43
2026-06-20,S104,P125,41
2026-06-21,S104,P125,40
2026-06-22,S104,P125,38
2026-06-23,S104,P125,35
2026-06-24,S104,P125,31
2026-06-25,S104,P125,30
2026-06-26,S104,P125,29
2026-06-27,S104,P125,25
2026-06-28,S104,P125,23
2026-06-29,S104,P125,19
2026-06-30,S104,P125,17
2026-07-01,S104,P125,17
2026-07-02,S104,P125,17
2026-07-03,S104,P125,16
2026-07-04,S104,P125,13
2026-07-05,S104,P125,12
2026-07-06,S104,P125,62
2026-07-07,S104,P125,62
2026-07-08,S104,P125,58
2026-07-09,S104,P125,55
2026-07-10,S104,P125,51
2026-07-11,S104,P125,48
2026-07-12,S104,P125,45
2026-07-13,S104,P125,45
2026-07-14,S104,P125,45
2026-07-15,S104,P125,45
2026-07-16,S104,P125,42
2026-07-17,S104,P125,38
2026-07-18,S104,P125,37
2026-07-19,S104,P125,37
2026-07-20,S104,P125,37
2026-07-21,S104,P125,36
2026-07-22,S104,P125,32
2026-07-23,S104,P125,30
2026-07-24,S104,P125,30
2026-07-25,S104,P125,30
2026-07-26,S104,P125,30
2026-07-27,S104,P125,27
2026-07-28,S104,P125,23
2026-07-29,S104,P125,23
2026-07-30,S104,P125,19
2026-07-31,S104,P125,17
2026-08-01,S104,P125,17
2026-08-02,S104,P125,15
2026-08-03,S104,P125,61
2026-08-04,S104,P125,61
2026-08-05,S104,P125,59
2026-08-06,S104,P125,59
2026-08-07,S104,P125,56
2026-08-08,S104,P125,53
2026-08-09,S104,P125,52
2026-08-10,S104,P125,48
2026-08-11,S104,P125,47
2026-08-12,S104,P125,43
2026-08-13,S104,P125,40
2026-08-14,S104,P125,37
2026-08-15,S104,P125,36
2026-08-16,S104,P125,36
2026-08-17,S104,P125,34
2026-08-18,S104,P125,33
2026-08-19,S104,P125,31
2026-08-20,S104,P125,29
2026-08-21,S104,P125,29
2026-08-22,S104,P125,26
2026-08-23,S104,P125,23
2026-08-24,S104,P125,20
2026-08-25,S104,P125,16
2026-08-26,S104,P125,14
2026-08-27,S104,P125,11
2026-08-28,S104,P125,10
2026-08-29,S104,P125,10
2026-08-30,S104,P125,7
2026-08-31,S104,P125,56
2026-09-01,S104,P125,53
2026-09-02,S104,P125,50
2026-09-03,S104,P125,49
2026-09-04,S104,P125,45
2026-09-05,S104,P125,44
2026-06-08,S104,P126,36
2026-06-09,S104,P126,34
2026-06-10,S104,P126,29
2026-06-11,S104,P126,24
2026-06-12,S104,P126,19
2026-06-13,S104,P126,17
2026-06-14,S104,P126,14
2026-06-15,S104,P126,8
2026-06-16,S104,P126,5
2026-06-17,S104,P126,5
2026-06-18,S104,P126,5
2026-06-19,S104,P126,5
2026-06-20,S104,P126,5
2026-06-21,S104,P126,5
2026-06-22,S104,P126,49
2026-06-23,S104,P126,45
2026-06-24,S104,P126,43
2026-06-25,S104,P126,40
2026-06-26,S104,P126,37
2026-06-27,S104,P126,34
2026-06-28,S104,P126,29
2026-06-29,S104,P126,26
2026-06-30,S104,P126,24
2026-07-01,S104,P126,21
2026-07-02,S104,P126,17
2026-07-03,S104,P126,13
2026-07-04,S104,P126,10
2026-07-05,S104,P126,7
2026-07-06,S104,P126,53
2026-07-07,S104,P126,48
2026-07-08,S104,P126,46
2026-07-09,S104,P126,41
2026-07-10,S104,P126,35
2026-07-11,S104,P126,33
2026-07-12,S104,P126,28
2026-07-13,S104,P126,26
2026-07-14,S104,P126,23
2026-07-15,S104,P126,20
2026-07-16,S104,P126,18
2026-07-17,S104,P126,16
2026-07-18,S104,P126,10
2026-07-19,S104,P126,7
2026-07-20,S104,P126,55
2026-07-21,S104,P126,50
2026-07-22,S104,P126,48
2026-07-23,S104,P126,45
2026-07-24,S104,P126,40
2026-07-25,S104,P126,37
2026-07-26,S104,P126,31
2026-07-27,S104,P126,27
2026-07-28,S104,P126,24
2026-07-29,S104,P126,19
2026-07-30,S104,P126,14
2026-07-31,S104,P126,8
2026-08-01,S104,P126,5
2026-08-02,S104,P126,5
2026-08-03,S104,P126,50
2026-08-04,S104,P126,48
2026-08-05,S104,P126,45
2026-08-06,S104,P126,42
2026-08-07,S104,P126,37
2026-08-08,S104,P126,35
2026-08-09,S104,P126,29
2026-08-10,S104,P126,25
2026-08-11,S104,P126,21
2026-08-12,S104,P126,17
2026-08-13,S104,P126,11
2026-08-14,S104,P126,9
2026-08-15,S104,P126,6
2026-08-16,S104,P126,5
2026-08-17,S104,P126,51
2026-08-18,S104,P126,49
2026-08-19,S104,P126,46
2026-08-20,S104,P126,41
2026-08-21,S104,P126,37
2026-08-22,S104,P126,31
2026-08-23,S104,P126,29
2026-08-24,S104,P126,27
2026-08-25,S104,P126,22
2026-08-26,S104,P126,18
2026-08-27,S104,P126,14
2026-08-28,S104,P126,12
2026-08-29,S104,P126,9
2026-08-30,S104,P126,5
2026-08-31,S104,P126,52
2026-09-01,S104,P126,48
2026-09-02,S104,P126,46
2026-09-03,S104,P126,41
2026-09-04,S104,P126,36
2026-09-05,S104,P126,30
2026-06-08,S104,P127,55
2026-06-09,S104,P127,52
2026-06-10,S104,P127,48
2026-06-11,S104,P127,47
2026-06-12,S104,P127,46
2026-06-13,S104,P127,46
2026-06-14,S104,P127,46
2026-06-15,S104,P127,45
2026-06-16,S104,P127,45
2026-06-17,S104,P127,42
2026-06-18,S104,P127,38
2026-06-19,S104,P127,34
2026-06-20,S104,P127,33
2026-06-21,S104,P127,33
2026-06-22,S104,P127,32
2026-06-23,S104,P127,30
2026-06-24,S104,P127,26
2026-06-25,S104,P127,23
2026-06-26,S104,P127,22
2026-06-27,S104,P127,18
2026-06-28,S104,P127,14
2026-06-29,S104,P127,12
2026-06-30,S104,P127,9
2026-07-01,S104,P127,5
2026-07-02,S104,P127,5
2026-07-03,S104,P127,5
2026-07-04,S104,P127,5
2026-07-05,S104,P127,5
2026-07-06,S104,P127,51
2026-07-07,S104,P127,50
2026-07-08,S104,P127,50
2026-07-09,S104,P127,46
2026-07-10,S104,P127,45
2026-07-11,S104,P127,41
2026-07-12,S104,P127,39
2026-07-13,S104,P127,36
2026-07-14,S104,P127,36
2026-07-15,S104,P127,34
2026-07-16,S104,P127,33
2026-07-17,S104,P127,29
2026-07-18,S104,P127,26
2026-07-19,S104,P127,26
2026-07-20,S104,P127,73
2026-07-21,S104,P127,69
2026-07-22,S104,P127,65
2026-07-23,S104,P127,62
2026-07-24,S104,P127,59
2026-07-25,S104,P127,59
2026-07-26,S104,P127,56
2026-07-27,S104,P127,53
2026-07-28,S104,P127,53
2026-07-29,S104,P127,50
2026-07-30,S104,P127,47
2026-07-31,S104,P127,46
2026-08-01,S104,P127,43
2026-08-02,S104,P127,39
2026-08-03,S104,P127,38
2026-08-04,S104,P127,38
2026-08-05,S104,P127,36
2026-08-06,S104,P127,36
2026-08-07,S104,P127,33
2026-08-08,S104,P127,29
2026-08-09,S104,P127,28
2026-08-10,S104,P127,28
2026-08-11,S104,P127,27
2026-08-12,S104,P127,26
2026-08-13,S104,P127,25
2026-08-14,S104,P127,23
2026-08-15,S104,P127,21
2026-08-16,S104,P127,20
2026-08-17,S104,P127,70
2026-08-18,S104,P127,67
2026-08-19,S104,P127,65
2026-08-20,S104,P127,65
2026-08-21,S104,P127,63
2026-08-22,S104,P127,59
2026-08-23,S104,P127,56
2026-08-24,S104,P127,56
2026-08-25,S104,P127,54
2026-08-26,S104,P127,51
2026-08-27,S104,P127,47
2026-08-28,S104,P127,46
2026-08-29,S104,P127,46
2026-08-30,S104,P127,42
2026-08-31,S104,P127,41
2026-09-01,S104,P127,41
2026-09-02,S104,P127,37
2026-09-03,S104,P127,36
2026-09-04,S104,P127,34
2026-09-05,S104,P127,30
2026-06-08,S104,P128,91
2026-06-09,S104,P128,88
2026-06-10,S104,P128,81
2026-06-11,S104,P128,74
2026-06-12,S104,P128,67
2026-06-13,S104,P128,62
2026-06-14,S104,P128,58
2026-06-15,S104,P128,52
2026-06-16,S104,P128,45
2026-06-17,S104,P128,38
2026-06-18,S104,P128,31
2026-06-19,S104,P128,26
2026-06-20,S104,P128,19
2026-06-21,S104,P128,16
2026-06-22,S104,P128,62
2026-06-23,S104,P128,58
2026-06-24,S104,P128,55
2026-06-25,S104,P128,50
2026-06-26,S104,P128,47
2026-06-27,S104,P128,40
2026-06-28,S104,P128,36
2026-06-29,S104,P128,29
2026-06-30,S104,P128,23
2026-07-01,S104,P128,16
2026-07-02,S104,P128,11
2026-07-03,S104,P128,5
2026-07-04,S104,P128,5
2026-07-05,S104,P128,5
2026-07-06,S104,P128,50
2026-07-07,S104,P128,43
2026-07-08,S104,P128,38
2026-07-09,S104,P128,31
2026-07-10,S104,P128,24
2026-07-11,S104,P128,17
2026-07-12,S104,P128,14
2026-07-13,S104,P128,11
2026-07-14,S104,P128,6
2026-07-15,S104,P128,5
2026-07-16,S104,P128,5
2026-07-17,S104,P128,5
2026-07-18,S104,P128,5
2026-07-19,S104,P128,5
2026-07-20,S104,P128,52
2026-07-21,S104,P128,46
2026-07-22,S104,P128,43
2026-07-23,S104,P128,38
2026-07-24,S104,P128,34
2026-07-25,S104,P128,30
2026-07-26,S104,P128,23
2026-07-27,S104,P128,17
2026-07-28,S104,P128,11
2026-07-29,S104,P128,5
2026-07-30,S104,P128,5
2026-07-31,S104,P128,5
2026-08-01,S104,P128,5
2026-08-02,S104,P128,5
2026-08-03,S104,P128,52
2026-08-04,S104,P128,45
2026-08-05,S104,P128,39
2026-08-06,S104,P128,34
2026-08-07,S104,P128,28
2026-08-08,S104,P128,25
2026-08-09,S104,P128,18
2026-08-10,S104,P128,15
2026-08-11,S104,P128,9
2026-08-12,S104,P128,5
2026-08-13,S104,P128,5
2026-08-14,S104,P128,5
2026-08-15,S104,P128,5
2026-08-16,S104,P128,5
2026-08-17,S104,P128,48
2026-08-18,S104,P128,44
2026-08-19,S104,P128,37
2026-08-20,S104,P128,30
2026-08-21,S104,P128,24
2026-08-22,S104,P128,17
2026-08-23,S104,P128,11
2026-08-24,S104,P128,7
2026-08-25,S104,P128,5
2026-08-26,S104,P128,5
2026-08-27,S104,P128,5
2026-08-28,S104,P128,5
2026-08-29,S104,P128,5
2026-08-30,S104,P128,5
2026-08-31,S104,P128,52
2026-09-01,S104,P128,45
2026-09-02,S104,P128,40
2026-09-03,S104,P128,33
2026-09-04,S104,P128,30
2026-09-05,S104,P128,24
2026-06-08,S104,P129,118
2026-06-09,S104,P129,115
2026-06-10,S104,P129,114
2026-06-11,S104,P129,111
2026-06-12,S104,P129,110
2026-06-13,S104,P129,107
2026-06-14,S104,P129,103
2026-06-15,S104,P129,99
2026-06-16,S104,P129,94
2026-06-17,S104,P129,91
2026-06-18,S104,P129,87
2026-06-19,S104,P129,82
2026-06-20,S104,P129,81
2026-06-21,S104,P129,80
2026-06-22,S104,P129,79
2026-06-23,S104,P129,77
2026-06-24,S104,P129,74
2026-06-25,S104,P129,69
2026-06-26,S104,P129,67
2026-06-27,S104,P129,64
2026-06-28,S104,P129,61
2026-06-29,S104,P129,58
2026-06-30,S104,P129,55
2026-07-01,S104,P129,53
2026-07-02,S104,P129,48
2026-07-03,S104,P129,44
2026-07-04,S104,P129,40
2026-07-05,S104,P129,35
2026-07-06,S104,P129,31
2026-07-07,S104,P129,29
2026-07-08,S104,P129,27
2026-07-09,S104,P129,24
2026-07-10,S104,P129,19
2026-07-11,S104,P129,16
2026-07-12,S104,P129,14
2026-07-13,S104,P129,12
2026-07-14,S104,P129,10
2026-07-15,S104,P129,5
2026-07-16,S104,P129,5
2026-07-17,S104,P129,5
2026-07-18,S104,P129,5
2026-07-19,S104,P129,5
2026-07-20,S104,P129,53
2026-07-21,S104,P129,48
2026-07-22,S104,P129,43
2026-07-23,S104,P129,42
2026-07-24,S104,P129,39
2026-07-25,S104,P129,35
2026-07-26,S104,P129,33
2026-07-27,S104,P129,30
2026-07-28,S104,P129,29
2026-07-29,S104,P129,26
2026-07-30,S104,P129,24
2026-07-31,S104,P129,19
2026-08-01,S104,P129,16
2026-08-02,S104,P129,12
2026-08-03,S104,P129,60
2026-08-04,S104,P129,57
2026-08-05,S104,P129,53
2026-08-06,S104,P129,51
2026-08-07,S104,P129,46
2026-08-08,S104,P129,44
2026-08-09,S104,P129,40
2026-08-10,S104,P129,35
2026-08-11,S104,P129,33
2026-08-12,S104,P129,31
2026-08-13,S104,P129,28
2026-08-14,S104,P129,23
2026-08-15,S104,P129,18
2026-08-16,S104,P129,15
2026-08-17,S104,P129,64
2026-08-18,S104,P129,62
2026-08-19,S104,P129,57
2026-08-20,S104,P129,56
2026-08-21,S104,P129,51
2026-08-22,S104,P129,47
2026-08-23,S104,P129,44
2026-08-24,S104,P129,41
2026-08-25,S104,P129,40
2026-08-26,S104,P129,36
2026-08-27,S104,P129,31
2026-08-28,S104,P129,28
2026-08-29,S104,P129,24
2026-08-30,S104,P129,19
2026-08-31,S104,P129,66
2026-09-01,S104,P129,65
2026-09-02,S104,P129,60
2026-09-03,S104,P129,57
2026-09-04,S104,P129,53
2026-09-05,S104,P129,50
2026-06-08,S104,P130,66
2026-06-09,S104,P130,63
2026-06-10,S104,P130,59
2026-06-11,S104,P130,53
2026-06-12,S104,P130,51
2026-06-13,S104,P130,45
2026-06-14,S104,P130,39
2026-06-15,S104,P130,37
2026-06-16,S104,P130,35
2026-06-17,S104,P130,30
2026-06-18,S104,P130,24
2026-06-19,S104,P130,19
2026-06-20,S104,P130,16
2026-06-21,S104,P130,14
2026-06-22,S104,P130,61
2026-06-23,S104,P130,55
2026-06-24,S104,P130,51
2026-06-25,S104,P130,45
2026-06-26,S104,P130,42
2026-06-27,S104,P130,38
2026-06-28,S104,P130,36
2026-06-29,S104,P130,34
2026-06-30,S104,P130,30
2026-07-01,S104,P130,27
2026-07-02,S104,P130,22
2026-07-03,S104,P130,18
2026-07-04,S104,P130,16
2026-07-05,S104,P130,12
2026-07-06,S104,P130,58
2026-07-07,S104,P130,53
2026-07-08,S104,P130,51
2026-07-09,S104,P130,47
2026-07-10,S104,P130,43
2026-07-11,S104,P130,40
2026-07-12,S104,P130,38
2026-07-13,S104,P130,35
2026-07-14,S104,P130,32
2026-07-15,S104,P130,28
2026-07-16,S104,P130,22
2026-07-17,S104,P130,19
2026-07-18,S104,P130,14
2026-07-19,S104,P130,9
2026-07-20,S104,P130,53
2026-07-21,S104,P130,51
2026-07-22,S104,P130,48
2026-07-23,S104,P130,43
2026-07-24,S104,P130,38
2026-07-25,S104,P130,34
2026-07-26,S104,P130,32
2026-07-27,S104,P130,30
2026-07-28,S104,P130,24
2026-07-29,S104,P130,20
2026-07-30,S104,P130,17
2026-07-31,S104,P130,15
2026-08-01,S104,P130,11
2026-08-02,S104,P130,9
2026-08-03,S104,P130,57
2026-08-04,S104,P130,53
2026-08-05,S104,P130,50
2026-08-06,S104,P130,45
2026-08-07,S104,P130,40
2026-08-08,S104,P130,34
2026-08-09,S104,P130,28
2026-08-10,S104,P130,26
2026-08-11,S104,P130,20
2026-08-12,S104,P130,14
2026-08-13,S104,P130,9
2026-08-14,S104,P130,5
2026-08-15,S104,P130,5
2026-08-16,S104,P130,5
2026-08-17,S104,P130,52
2026-08-18,S104,P130,47
2026-08-19,S104,P130,45
2026-08-20,S104,P130,41
2026-08-21,S104,P130,37
2026-08-22,S104,P130,34
2026-08-23,S104,P130,31
2026-08-24,S104,P130,25
2026-08-25,S104,P130,19
2026-08-26,S104,P130,13
2026-08-27,S104,P130,9
2026-08-28,S104,P130,5
2026-08-29,S104,P130,5
2026-08-30,S104,P130,5
2026-08-31,S104,P130,51
2026-09-01,S104,P130,45
2026-09-02,S104,P130,40
2026-09-03,S104,P130,35
2026-09-04,S104,P130,33
2026-09-05,S104,P130,29
2026-06-08,S104,P131,97
2026-06-09,S104,P131,90
2026-06-10,S104,P131,82
2026-06-11,S104,P131,75
2026-06-12,S104,P131,69
2026-06-13,S104,P131,63
2026-06-14,S104,P131,58
2026-06-15,S104,P131,53
2026-06-16,S104,P131,46
2026-06-17,S104,P131,40
2026-06-18,S104,P131,32
2026-06-19,S104,P131,26
2026-06-20,S104,P131,20
2026-06-21,S104,P131,12
2026-06-22,S104,P131,56
2026-06-23,S104,P131,48
2026-06-24,S104,P131,41
2026-06-25,S104,P131,35
2026-06-26,S104,P131,29
2026-06-27,S104,P131,21
2026-06-28,S104,P131,15
2026-06-29,S104,P131,10
2026-06-30,S104,P131,5
2026-07-01,S104,P131,5
2026-07-02,S104,P131,5
2026-07-03,S104,P131,5
2026-07-04,S104,P131,5
2026-07-05,S104,P131,5
2026-07-06,S104,P131,48
2026-07-07,S104,P131,42
2026-07-08,S104,P131,38
2026-07-09,S104,P131,33
2026-07-10,S104,P131,29
2026-07-11,S104,P131,25
2026-07-12,S104,P131,21
2026-07-13,S104,P131,16
2026-07-14,S104,P131,10
2026-07-15,S104,P131,5
2026-07-16,S104,P131,5
2026-07-17,S104,P131,5
2026-07-18,S104,P131,5
2026-07-19,S104,P131,5
2026-07-20,S104,P131,50
2026-07-21,S104,P131,45
2026-07-22,S104,P131,41
2026-07-23,S104,P131,35
2026-07-24,S104,P131,29
2026-07-25,S104,P131,25
2026-07-26,S104,P131,20
2026-07-27,S104,P131,16
2026-07-28,S104,P131,10
2026-07-29,S104,P131,5
2026-07-30,S104,P131,5
2026-07-31,S104,P131,5
2026-08-01,S104,P131,5
2026-08-02,S104,P131,5
2026-08-03,S104,P131,48
2026-08-04,S104,P131,40
2026-08-05,S104,P131,35
2026-08-06,S104,P131,31
2026-08-07,S104,P131,25
2026-08-08,S104,P131,19
2026-08-09,S104,P131,13
2026-08-10,S104,P131,5
2026-08-11,S104,P131,5
2026-08-12,S104,P131,5
2026-08-13,S104,P131,5
2026-08-14,S104,P131,5
2026-08-15,S104,P131,5
2026-08-16,S104,P131,5
2026-08-17,S104,P131,48
2026-08-18,S104,P131,43
2026-08-19,S104,P131,36
2026-08-20,S104,P131,31
2026-08-21,S104,P131,24
2026-08-22,S104,P131,17
2026-08-23,S104,P131,10
2026-08-24,S104,P131,5
2026-08-25,S104,P131,5
2026-08-26,S104,P131,5
2026-08-27,S104,P131,5
2026-08-28,S104,P131,5
2026-08-29,S104,P131,5
2026-08-30,S104,P131,5
2026-08-31,S104,P131,50
2026-09-01,S104,P131,44
2026-09-02,S104,P131,38
2026-09-03,S104,P131,33
2026-09-04,S104,P131,29
2026-09-05,S104,P131,21
2026-06-08,S104,P132,57
2026-06-09,S104,P132,56
2026-06-10,S104,P132,54
2026-06-11,S104,P132,52
2026-06-12,S104,P132,51
2026-06-13,S104,P132,49
2026-06-14,S104,P132,47
2026-06-15,S104,P132,42
